support,itemsets,length
0.08251335596327647,"frozenset({318, 296, 293, 6})",4
0.08947421189074607,"frozenset({318, 296, 6, 527})",4
0.08880104269611423,"frozenset({608, 318, 296, 6})",4
0.08855755596614102,"frozenset({318, 858, 296, 6})",4
0.08504848250476231,"frozenset({318, 296, 1213, 6})",4
0.08258496970738624,"frozenset({318, 296, 2028, 6})",4
0.08766954553917988,"frozenset({318, 296, 6, 2959})",4
0.0828141336885375,"frozenset({296, 858, 1213, 6})",4
0.08099514458814935,"frozenset({608, 16, 296, 318})",4
0.08129592231341039,"frozenset({296, 16, 858, 318})",4
0.08413182658015726,"frozenset({296, 16, 1213, 318})",4
0.08277116544207164,"frozenset({296, 16, 858, 1213})",4
0.08553545596470875,"frozenset({318, 296, 293, 150})",4
0.08880104269611423,"frozenset({318, 296, 364, 150})",4
0.13231355361721023,"frozenset({318, 296, 150, 527})",4
0.08532061473237944,"frozenset({318, 296, 541, 150})",4
0.08013577965883212,"frozenset({318, 296, 588, 150})",4
0.09623454933470832,"frozenset({318, 590, 296, 150})",4
0.11665878915481459,"frozenset({318, 296, 608, 150})",4
0.10618885976596629,"frozenset({318, 296, 858, 150})",4
0.09155101046992939,"frozenset({318, 296, 1213, 150})",4
0.09571893037711798,"frozenset({318, 1265, 296, 150})",4
0.08109540382990303,"frozenset({318, 296, 1580, 150})",4
0.08467609103539152,"frozenset({318, 1961, 296, 150})",4
0.11178905455535026,"frozenset({318, 296, 2028, 150})",4
0.10693364270470788,"frozenset({318, 2762, 296, 150})",4
0.10613156877067847,"frozenset({318, 296, 150, 2959})",4
0.09163694696286111,"frozenset({318, 4226, 296, 150})",4
0.0970795915152036,"frozenset({318, 4993, 296, 150})",4
0.08252767871209843,"frozenset({296, 590, 150, 527})",4
0.09892722611323565,"frozenset({608, 296, 150, 527})",4
0.09029060857359744,"frozenset({296, 858, 150, 527})",4
0.09389994127672983,"frozenset({296, 2028, 150, 527})",4
0.08713960383276759,"frozenset({296, 2762, 150, 527})",4
0.0831292341626205,"frozenset({296, 527, 150, 2959})",4
0.08845729672438735,"frozenset({608, 296, 858, 150})",4
0.0862945616522723,"frozenset({608, 296, 2028, 150})",4
0.08252767871209843,"frozenset({608, 2762, 296, 150})",4
0.08350162563199129,"frozenset({296, 858, 1213, 150})",4
0.08938827539781435,"frozenset({296, 858, 2028, 150})",4
0.08437531331013048,"frozenset({296, 2762, 858, 150})",4
0.08416047207780117,"frozenset({296, 858, 150, 2959})",4
0.0800498431659004,"frozenset({296, 1265, 2028, 150})",4
0.09632048582764004,"frozenset({296, 2762, 2028, 150})",4
0.09394290952319569,"frozenset({296, 2028, 150, 2959})",4
0.08716824933041149,"frozenset({296, 4993, 2028, 150})",4
0.09355619530500293,"frozenset({296, 2762, 150, 2959})",4
0.08163966828513729,"frozenset({296, 2762, 150, 4226})",4
0.08762657729271402,"frozenset({296, 4993, 2762, 150})",4
0.08766954553917988,"frozenset({296, 4226, 150, 2959})",4
0.09125023274466836,"frozenset({296, 4993, 150, 2959})",4
0.08089488534639568,"frozenset({296, 4993, 4226, 150})",4
0.08542087397413312,"frozenset({318, 364, 150, 527})",4
0.08178289577335682,"frozenset({318, 364, 588, 150})",4
0.09717985075695727,"frozenset({318, 590, 150, 527})",4
0.10212119910053137,"frozenset({318, 608, 150, 527})",4
0.09564731663300821,"frozenset({318, 858, 150, 527})",4
0.08527764648591357,"frozenset({318, 1265, 150, 527})",4
0.1049714261161002,"frozenset({318, 2028, 150, 527})",4
0.09667855454818888,"frozenset({318, 2762, 150, 527})",4
0.08563571520646242,"frozenset({318, 527, 150, 2959})",4
0.08565003795528438,"frozenset({318, 4993, 150, 527})",4
0.08691043985161633,"frozenset({318, 858, 608, 150})",4
0.08782709577622137,"frozenset({318, 608, 150, 2028})",4
0.08401724458958164,"frozenset({318, 2762, 608, 150})",4
0.0824417422191667,"frozenset({318, 858, 1213, 150})",4
0.0932840630773858,"frozenset({318, 858, 2028, 150})",4
0.08774115928328965,"frozenset({318, 2762, 858, 150})",4
0.08248471046563256,"frozenset({318, 858, 150, 2959})",4
0.08003552041707844,"frozenset({318, 4993, 858, 150})",4
0.08703934459101391,"frozenset({318, 1265, 2028, 150})",4
0.08732579956745298,"frozenset({318, 1265, 2762, 150})",4
0.08314355691144244,"frozenset({318, 1961, 2028, 150})",4
0.08228419198212521,"frozenset({318, 1961, 2762, 150})",4
0.10545839957604664,"frozenset({318, 2762, 2028, 150})",4
0.09551841189361063,"frozenset({318, 2028, 150, 2959})",4
0.08264226070267405,"frozenset({318, 4226, 2028, 150})",4
0.09445852848078604,"frozenset({318, 4993, 2028, 150})",4
0.09463040146664949,"frozenset({318, 2762, 150, 2959})",4
0.08529196923473553,"frozenset({318, 2762, 150, 4226})",4
0.09538950715421304,"frozenset({318, 4993, 2762, 150})",4
0.08771251378564573,"frozenset({318, 4226, 150, 2959})",4
0.09218121141809536,"frozenset({318, 4993, 150, 2959})",4
0.08430369956602071,"frozenset({318, 4993, 4226, 150})",4
0.08129592231341039,"frozenset({858, 2028, 150, 527})",4
0.08845729672438735,"frozenset({2762, 2028, 150, 527})",4
0.08503415975594036,"frozenset({2762, 2028, 150, 2959})",4
0.08619430241051863,"frozenset({4993, 2762, 2028, 150})",4
0.08239877397270085,"frozenset({4993, 2028, 150, 2959})",4
0.08401724458958164,"frozenset({4993, 2762, 150, 2959})",4
0.08855755596614102,"frozenset({296, 527, 318, 223})",4
0.09789598819805496,"frozenset({608, 296, 318, 223})",4
0.08325813890201808,"frozenset({296, 858, 318, 223})",4
0.0814821180480958,"frozenset({296, 2762, 318, 223})",4
0.09447285122960798,"frozenset({296, 223, 318, 2959})",4
0.0800498431659004,"frozenset({296, 2762, 223, 2959})",4
0.08361620762256693,"frozenset({296, 4226, 223, 2959})",4
0.1256391526661797,"frozenset({296, 293, 318, 527})",4
0.104412838912044,"frozenset({296, 541, 293, 318})",4
0.12198685171658144,"frozenset({608, 296, 293, 318})",4
0.12371990432403787,"frozenset({296, 858, 293, 318})",4
0.10975522422263281,"frozenset({296, 293, 1213, 318})",4
0.09972930004726507,"frozenset({296, 1265, 293, 318})",4
0.0913934602328879,"frozenset({296, 1732, 293, 318})",4
0.08297168392557899,"frozenset({296, 1961, 293, 318})",4
0.11463928157091909,"frozenset({296, 2028, 293, 318})",4
0.11551296924905828,"frozenset({296, 2762, 293, 318})",4
0.14152308110972658,"frozenset({296, 293, 318, 2959})",4
0.09802489293745256,"frozenset({296, 4011, 293, 318})",4
0.12114180953608616,"frozenset({296, 4226, 293, 318})",4
0.11854939199931251,"frozenset({296, 4993, 293, 318})",4
0.08451854079835001,"frozenset({296, 4995, 293, 318})",4
0.08320084790673025,"frozenset({296, 541, 293, 527})",4
0.09679313653876452,"frozenset({608, 296, 293, 527})",4
0.09851186639739899,"frozenset({296, 858, 293, 527})",4
0.08583623368996977,"frozenset({296, 293, 1213, 527})",4
0.09253928013864421,"frozenset({296, 2028, 293, 527})",4
0.09007576734126814,"frozenset({296, 2762, 293, 527})",4
0.10518626734842951,"frozenset({296, 527, 293, 2959})",4
0.09196637018576605,"frozenset({296, 4226, 293, 527})",4
0.09116429625173664,"frozenset({296, 4993, 293, 527})",4
0.09182314269754652,"frozenset({608, 296, 541, 293})",4
0.09428665549492259,"frozenset({296, 858, 541, 293})",4
0.08146779529927384,"frozenset({296, 541, 293, 1213})",4
0.08102379008579326,"frozenset({296, 541, 2028, 293})",4
0.08516306449533795,"frozenset({296, 2762, 541, 293})",4
0.10249359056990218,"frozenset({296, 541, 293, 2959})",4
0.08994686260187056,"frozenset({296, 4226, 541, 293})",4
0.0897176986207193,"frozenset({296, 4993, 541, 293})",4
0.10283733654162908,"frozenset({608, 296, 858, 293})",4
0.09491685644308856,"frozenset({608, 296, 293, 1213})",4
0.08400292184075968,"frozenset({608, 1265, 296, 293})",4
0.08311491141379854,"frozenset({608, 296, 1732, 293})",4
0.0883140692361678,"frozenset({608, 296, 2028, 293})",4
0.09010441283891205,"frozenset({608, 2762, 296, 293})",4
0.1073633251693665,"frozenset({608, 296, 293, 2959})",4
0.09544679814950086,"frozenset({608, 4226, 296, 293})",4
0.08726850857216517,"frozenset({608, 4993, 296, 293})",4
0.1051576218507856,"frozenset({296, 858, 293, 1213})",4
0.08351594838081325,"frozenset({296, 1265, 858, 293})",4
0.0813532133086982,"frozenset({296, 858, 1732, 293})",4
0.09609132184648878,"frozenset({296, 858, 2028, 293})",4
0.0954611208983228,"frozenset({296, 2762, 858, 293})",4
0.11804809579054412,"frozenset({296, 858, 293, 2959})",4
0.0822269009868374,"frozenset({296, 858, 4011, 293})",4
0.10285165929045102,"frozenset({296, 858, 293, 4226})",4
0.09905613085263323,"frozenset({296, 4993, 858, 293})",4
0.08765522279035792,"frozenset({296, 293, 2028, 1213})",4
0.08335839814377176,"frozenset({296, 2762, 293, 1213})",4
0.10270843180223148,"frozenset({296, 293, 1213, 2959})",4
0.0890302066772655,"frozenset({296, 4226, 293, 1213})",4
0.08285710193500337,"frozenset({296, 4993, 293, 1213})",4
0.08239877397270085,"frozenset({296, 1265, 2762, 293})",4
0.0939715550208396,"frozenset({296, 1265, 293, 2959})",4
0.08201205975450808,"frozenset({296, 1265, 4226, 293})",4
0.08056546212349074,"frozenset({296, 4993, 1265, 293})",4
0.09675016829229866,"frozenset({296, 1732, 293, 2959})",4
0.08410318108251336,"frozenset({296, 4226, 1732, 293})",4
0.0954611208983228,"frozenset({296, 2762, 2028, 293})",4
0.11005600194789383,"frozenset({296, 2028, 293, 2959})",4
0.09401452326730546,"frozenset({296, 4226, 2028, 293})",4
0.09576189862358384,"frozenset({296, 4993, 2028, 293})",4
0.11535541901201679,"frozenset({296, 2762, 293, 2959})",4
0.10172016213351666,"frozenset({296, 2762, 293, 4226})",4
0.10053137398129448,"frozenset({296, 4993, 2762, 293})",4
0.10701957919763962,"frozenset({296, 4011, 293, 2959})",4
0.12960655408986094,"frozenset({296, 4226, 293, 2959})",4
0.12462223749982096,"frozenset({296, 4993, 293, 2959})",4
0.08648075738695771,"frozenset({296, 4995, 293, 2959})",4
0.09281141236626134,"frozenset({296, 4226, 4011, 293})",4
0.0892164024119509,"frozenset({296, 4993, 4011, 293})",4
0.11011329294318166,"frozenset({296, 4993, 4226, 293})",4
0.09137913748406594,"frozenset({608, 293, 318, 527})",4
0.09570460762829602,"frozenset({858, 293, 318, 527})",4
0.08272819719560578,"frozenset({293, 1213, 318, 527})",4
0.09198069293458801,"frozenset({2028, 293, 318, 527})",4
0.08964608487660952,"frozenset({2762, 293, 318, 527})",4
0.10154828914765322,"frozenset({2959, 293, 318, 527})",4
0.0894025981466363,"frozenset({4226, 293, 318, 527})",4
0.08981795786247297,"frozenset({4993, 293, 318, 527})",4
0.08119566307165671,"frozenset({608, 541, 293, 318})",4
0.08497686876065254,"frozenset({858, 541, 293, 318})",4
0.09096377776822928,"frozenset({541, 293, 318, 2959})",4
0.08102379008579326,"frozenset({4226, 541, 293, 318})",4
0.08178289577335682,"frozenset({4993, 541, 293, 318})",4
0.09332703132385167,"frozenset({608, 858, 293, 318})",4
0.08602242942465518,"frozenset({608, 293, 1213, 318})",4
0.08338704364141566,"frozenset({608, 2028, 293, 318})",4
0.08441828155659634,"frozenset({608, 2762, 293, 318})",4
0.09743766023575244,"frozenset({608, 293, 318, 2959})",4
0.08718257207923345,"frozenset({608, 4226, 293, 318})",4
0.08119566307165671,"frozenset({608, 4993, 293, 318})",4
0.09720849625460118,"frozenset({858, 293, 1213, 318})",4
0.09285438061272719,"frozenset({858, 2028, 293, 318})",4
0.09182314269754652,"frozenset({2762, 858, 293, 318})",4
0.1095403829903035,"frozenset({858, 293, 318, 2959})",4
0.09624887208353027,"frozenset({858, 293, 318, 4226})",4
0.09461607871782753,"frozenset({4993, 858, 293, 318})",4
0.08364485312021083,"frozenset({293, 2028, 1213, 318})",4
0.09573325312593993,"frozenset({293, 1213, 318, 2959})",4
0.08350162563199129,"frozenset({4226, 293, 1213, 318})",4
0.08103811283461522,"frozenset({1265, 2762, 293, 318})",4
0.08933098440252653,"frozenset({1265, 293, 318, 2959})",4
0.08530629198355748,"frozenset({1732, 293, 318, 2959})",4
0.094157750755525,"frozenset({2762, 2028, 293, 318})",4
0.10585943654306135,"frozenset({2028, 293, 318, 2959})",4
0.09123590999584641,"frozenset({4226, 2028, 293, 318})",4
0.09401452326730546,"frozenset({4993, 2028, 293, 318})",4
0.10946876924619373,"frozenset({2762, 293, 318, 2959})",4
0.09792463369569888,"frozenset({2762, 293, 318, 4226})",4
0.0976381787192598,"frozenset({4993, 2762, 293, 318})",4
0.09776708345865738,"frozenset({4011, 293, 318, 2959})",4
0.1196092754121371,"frozenset({4226, 293, 318, 2959})",4
0.1164725934201292,"frozenset({4993, 293, 318, 2959})",4
0.08410318108251336,"frozenset({4995, 293, 318, 2959})",4
0.08590784743407955,"frozenset({4226, 4011, 293, 318})",4
0.08302897492086682,"frozenset({4993, 4011, 293, 318})",4
0.10445580715850986,"frozenset({4993, 4226, 293, 318})",4
0.08540655122531116,"frozenset({858, 527, 293, 2959})",4
0.08383104885489623,"frozenset({527, 293, 2028, 2959})",4
0.08335839814377176,"frozenset({2762, 527, 293, 2959})",4
0.0892164024119509,"frozenset({4226, 527, 293, 2959})",4
0.08822813274323608,"frozenset({4993, 527, 293, 2959})",4
0.08032197539351753,"frozenset({4993, 4226, 293, 527})",4
0.08040791188644925,"frozenset({858, 541, 293, 2959})",4
0.08617997966169667,"frozenset({4226, 541, 293, 2959})",4
0.08523467823944772,"frozenset({4993, 541, 293, 2959})",4
0.08394563084547187,"frozenset({608, 858, 293, 1213})",4
0.08500551425829646,"frozenset({608, 858, 293, 2959})",4
0.08056546212349074,"frozenset({608, 2762, 293, 2959})",4
0.08941692089545826,"frozenset({608, 4226, 293, 2959})",4
0.08162534553631533,"frozenset({608, 4993, 293, 2959})",4
0.08988957160658273,"frozenset({858, 293, 1213, 2959})",4
0.08632320714991622,"frozenset({858, 2028, 293, 2959})",4
0.0877554820321116,"frozenset({2762, 858, 293, 2959})",4
0.08025036164940776,"frozenset({858, 4011, 293, 2959})",4
0.09821108867213796,"frozenset({4226, 858, 293, 2959})",4
0.09442988298314213,"frozenset({4993, 858, 293, 2959})",4
0.0859221701829015,"frozenset({4993, 858, 293, 4226})",4
0.08489093226772082,"frozenset({4226, 293, 1213, 2959})",4
0.0813245678110543,"frozenset({4226, 1732, 293, 2959})",4
0.08901588392844355,"frozenset({2762, 2028, 293, 2959})",4
0.08173992752689097,"frozenset({4993, 2762, 2028, 293})",4
0.09180881994872456,"frozenset({4226, 2028, 293, 2959})",4
0.09326974032856386,"frozenset({4993, 2028, 293, 2959})",4
0.08345865738552544,"frozenset({4993, 4226, 2028, 293})",4
0.0800784886635443,"frozenset({2762, 4011, 293, 2959})",4
0.10053137398129448,"frozenset({4226, 2762, 293, 2959})",4
0.09888425786676978,"frozenset({4993, 2762, 293, 2959})",4
0.09064867729414629,"frozenset({4993, 2762, 293, 4226})",4
0.09299760810094673,"frozenset({4226, 4011, 293, 2959})",4
0.08958879388132171,"frozenset({4993, 4011, 293, 2959})",4
0.10961199673441327,"frozenset({4993, 4226, 293, 2959})",4
0.10628911900771996,"frozenset({296, 364, 318, 527})",4
0.09663558630172303,"frozenset({364, 296, 588, 318})",4
0.09054841805239261,"frozenset({608, 296, 364, 318})",4
0.09311219009152237,"frozenset({296, 858, 364, 318})",4
0.08367349861785474,"frozenset({296, 1265, 364, 318})",4
0.09263953938039789,"frozenset({296, 364, 318, 2028})",4
0.09769546971454762,"frozenset({296, 2762, 364, 318})",4
0.10343889199215113,"frozenset({296, 364, 318, 2959})",4
0.08728283132098712,"frozenset({296, 4226, 364, 318})",4
0.09765250146808176,"frozenset({296, 4993, 364, 318})",4
0.08282845643735946,"frozenset({296, 380, 318, 527})",4
0.08211231899626176,"frozenset({296, 508, 318, 527})",4
0.12300376688294018,"frozenset({296, 541, 318, 527})",4
0.09182314269754652,"frozenset({296, 588, 318, 527})",4
0.11256248299173577,"frozenset({318, 296, 590, 527})",4
0.08947421189074607,"frozenset({592, 296, 318, 527})",4
0.17021154700010027,"frozenset({608, 296, 318, 527})",4
0.09722281900342314,"frozenset({318, 296, 750, 527})",4
0.16471161145246996,"frozenset({296, 858, 318, 527})",4
0.09432962374138845,"frozenset({912, 296, 318, 527})",4
0.083902662599006,"frozenset({296, 1090, 318, 527})",4
0.13845801286182843,"frozenset({296, 1213, 318, 527})",4
0.09256792563628811,"frozenset({296, 1246, 318, 527})",4
0.09222417966456123,"frozenset({296, 1259, 318, 527})",4
0.12445036451395752,"frozenset({296, 1265, 318, 527})",4
0.08871510620318251,"frozenset({296, 1387, 318, 527})",4
0.09626319483235223,"frozenset({296, 1580, 318, 527})",4
0.09924232658731864,"frozenset({296, 1732, 318, 527})",4
0.11077213938899154,"frozenset({296, 1961, 318, 527})",4
0.1554018247181999,"frozenset({296, 2028, 318, 527})",4
0.08311491141379854,"frozenset({296, 2291, 318, 527})",4
0.08506280525358427,"frozenset({296, 2324, 318, 527})",4
0.08052249387702488,"frozenset({296, 2502, 318, 527})",4
0.14914278348300605,"frozenset({296, 2762, 318, 527})",4
0.15949813088127873,"frozenset({296, 527, 318, 2959})",4
0.09664990905054498,"frozenset({296, 4011, 318, 527})",4
0.13792807115541614,"frozenset({296, 4226, 318, 527})",4
0.13923144129821396,"frozenset({296, 4993, 318, 527})",4
0.10306650052278034,"frozenset({296, 4995, 318, 527})",4
0.08404589008722554,"frozenset({296, 8961, 318, 527})",4
0.12920551712284623,"frozenset({608, 296, 541, 318})",4
0.09470201521075924,"frozenset({318, 296, 541, 750})",4
0.1314112204414271,"frozenset({296, 858, 541, 318})",4
0.11140234033715751,"frozenset({296, 541, 1213, 318})",4
0.10651828298887123,"frozenset({296, 1265, 541, 318})",4
0.08338704364141566,"frozenset({296, 1580, 541, 318})",4
0.0897749896160071,"frozenset({296, 1732, 541, 318})",4
0.0842750540683768,"frozenset({296, 1961, 541, 318})",4
0.11363668915338232,"frozenset({296, 2028, 541, 318})",4
0.11584239247196322,"frozenset({296, 2762, 541, 318})",4
0.13138257494378322,"frozenset({296, 541, 318, 2959})",4
0.08239877397270085,"frozenset({296, 4011, 541, 318})",4
0.11574213323020954,"frozenset({296, 4226, 541, 318})",4
0.11853506925049055,"frozenset({296, 4993, 541, 318})",4
0.08112404932754694,"frozenset({608, 296, 588, 318})",4
0.08009281141236627,"frozenset({296, 2762, 588, 318})",4
0.08388833985018404,"frozenset({296, 588, 318, 2959})",4
0.09576189862358384,"frozenset({608, 318, 296, 590})",4
0.08731147681863104,"frozenset({318, 858, 296, 590})",4
0.08626591615462839,"frozenset({318, 296, 2028, 590})",4
0.08565003795528438,"frozenset({318, 2762, 296, 590})",4
0.08036494363998338,"frozenset({318, 296, 590, 2959})",4
0.08774115928328965,"frozenset({608, 296, 592, 318})",4
0.08669559861928701,"frozenset({592, 858, 296, 318})",4
0.08277116544207164,"frozenset({592, 296, 2028, 318})",4
0.08630888440109426,"frozenset({592, 2762, 296, 318})",4
0.09110700525644881,"frozenset({592, 296, 318, 2959})",4
0.08343001188788152,"frozenset({592, 4993, 296, 318})",4
0.10846617682865696,"frozenset({608, 296, 318, 750})",4
0.16386656927197468,"frozenset({608, 296, 858, 318})",4
0.09617725833942051,"frozenset({608, 296, 912, 318})",4
0.08141050430398603,"frozenset({608, 296, 923, 318})",4
0.08395995359429381,"frozenset({608, 1090, 296, 318})",4
0.14718056689439837,"frozenset({608, 296, 1213, 318})",4
0.08709663558630172,"frozenset({608, 296, 1246, 318})",4
0.0989129033644137,"frozenset({608, 296, 1259, 318})",4
0.13208438963605895,"frozenset({608, 1265, 296, 318})",4
0.09302625359859064,"frozenset({608, 296, 1387, 318})",4
0.09432962374138845,"frozenset({608, 296, 1580, 318})",4
0.11486844555207035,"frozenset({608, 296, 1732, 318})",4
0.08272819719560578,"frozenset({608, 296, 1923, 318})",4
0.10723442042996892,"frozenset({608, 1961, 296, 318})",4
0.08297168392557899,"frozenset({608, 318, 296, 1968})",4
0.14368581618184162,"frozenset({608, 296, 2028, 318})",4
0.08655237113106748,"frozenset({608, 296, 2291, 318})",4
0.09029060857359744,"frozenset({608, 296, 2502, 318})",4
0.14491757258052965,"frozenset({608, 2762, 296, 318})",4
0.15551640670877556,"frozenset({608, 296, 318, 2959})",4
0.09538950715421304,"frozenset({608, 296, 4011, 318})",4
0.13910253655881638,"frozenset({608, 4226, 296, 318})",4
0.12890473939758518,"frozenset({608, 4993, 296, 318})",4
0.09298328535212479,"frozenset({608, 296, 4995, 318})",4
0.08141050430398603,"frozenset({608, 8961, 296, 318})",4
0.11037110242197683,"frozenset({318, 296, 858, 750})",4
0.09358484080264684,"frozenset({318, 296, 1213, 750})",4
0.08510577350005014,"frozenset({318, 1265, 296, 750})",4
0.0872255403256993,"frozenset({318, 296, 2028, 750})",4
0.08600810667583322,"frozenset({318, 2762, 296, 750})",4
0.10150532090118736,"frozenset({318, 296, 750, 2959})",4
0.09282573511508328,"frozenset({318, 4226, 296, 750})",4
0.08703934459101391,"frozenset({318, 4993, 296, 750})",4
0.10250791331872412,"frozenset({296, 858, 912, 318})",4
0.08550681046706483,"frozenset({296, 858, 923, 318})",4
0.0890302066772655,"frozenset({296, 858, 1090, 318})",4
0.1614603474698864,"frozenset({296, 858, 1213, 318})",4
0.09019034933184376,"frozenset({296, 858, 1246, 318})",4
0.08112404932754694,"frozenset({296, 858, 1252, 318})",4
0.0937853592861542,"frozenset({296, 858, 1259, 318})",4
0.1295206175969292,"frozenset({296, 1265, 858, 318})",4
0.08129592231341039,"frozenset({296, 858, 1266, 318})",4
0.09716552800813533,"frozenset({296, 858, 1387, 318})",4
0.09789598819805496,"frozenset({296, 858, 1580, 318})",4
0.11145963133244532,"frozenset({296, 858, 1732, 318})",4
0.11158853607184291,"frozenset({296, 1961, 858, 318})",4
0.15437058680301924,"frozenset({296, 858, 2028, 318})",4
0.08251335596327647,"frozenset({296, 858, 2291, 318})",4
0.08089488534639568,"frozenset({296, 858, 2324, 318})",4
0.08854323321731906,"frozenset({296, 858, 2502, 318})",4
0.1500021484123233,"frozenset({296, 2762, 858, 318})",4
0.17198756785402255,"frozenset({296, 858, 318, 2959})",4
0.10795055787106661,"frozenset({296, 858, 4011, 318})",4
0.14920007447829386,"frozenset({296, 858, 318, 4226})",4
0.1471662441455764,"frozenset({296, 4993, 858, 318})",4
0.10620318251478823,"frozenset({296, 858, 4995, 318})",4
0.08461880004010369,"frozenset({6016, 858, 296, 318})",4
0.08908749767255332,"frozenset({296, 8961, 858, 318})",4
0.08010713416118821,"frozenset({296, 858, 318, 44191})",4
0.08374511236196451,"frozenset({296, 912, 1213, 318})",4
0.08115269482519086,"frozenset({296, 2762, 912, 318})",4
0.08301465217204486,"frozenset({296, 912, 318, 2959})",4
0.08287142468382531,"frozenset({296, 1090, 1213, 318})",4
0.0847763502771452,"frozenset({296, 1090, 2028, 318})",4
0.08063707586760051,"frozenset({296, 1090, 318, 2959})",4
0.08834271473381171,"frozenset({296, 1259, 1213, 318})",4
0.11453902232916541,"frozenset({296, 1265, 1213, 318})",4
0.08643778914049184,"frozenset({296, 1387, 1213, 318})",4
0.08219825548919349,"frozenset({296, 1580, 1213, 318})",4
0.10076053796244576,"frozenset({296, 1732, 1213, 318})",4
0.09728010999871095,"frozenset({296, 1961, 1213, 318})",4
0.13612340480384996,"frozenset({296, 2028, 1213, 318})",4
0.0822555464844813,"frozenset({296, 2502, 1213, 318})",4
0.12791646972887036,"frozenset({296, 2762, 1213, 318})",4
0.14698004841089102,"frozenset({296, 1213, 318, 2959})",4
0.09514602042423982,"frozenset({296, 4011, 1213, 318})",4
0.12631232186081154,"frozenset({296, 4226, 1213, 318})",4
0.11856371474813446,"frozenset({296, 4993, 1213, 318})",4
0.08701069909337,"frozenset({296, 4995, 1213, 318})",4
0.0800498431659004,"frozenset({296, 1265, 1246, 318})",4
0.08433234506366462,"frozenset({296, 2028, 1246, 318})",4
0.08956014838367779,"frozenset({296, 2762, 1246, 318})",4
0.09480227445251292,"frozenset({296, 1246, 318, 2959})",4
0.08254200146092038,"frozenset({296, 4226, 1246, 318})",4
0.08420344032426703,"frozenset({296, 4993, 1246, 318})",4
0.08431802231484266,"frozenset({296, 1265, 1259, 318})",4
0.08742605880920666,"frozenset({296, 1259, 2028, 318})",4
0.09212392042280755,"frozenset({296, 2762, 1259, 318})",4
0.08947421189074607,"frozenset({296, 1259, 318, 2959})",4
0.08186883226628855,"frozenset({296, 1265, 1387, 318})",4
0.09614861284177659,"frozenset({296, 1265, 1580, 318})",4
0.0965210043111474,"frozenset({296, 1265, 1732, 318})",4
0.09788166544923302,"frozenset({296, 1265, 1961, 318})",4
0.12409229579340868,"frozenset({296, 1265, 2028, 318})",4
0.08040791188644925,"frozenset({296, 1265, 2291, 318})",4
0.08471905928185737,"frozenset({296, 1265, 2502, 318})",4
0.12996462281040977,"frozenset({296, 1265, 2762, 318})",4
0.13807129864363568,"frozenset({296, 1265, 318, 2959})",4
0.08493390051418669,"frozenset({296, 1265, 4011, 318})",4
0.11943740242627365,"frozenset({296, 1265, 4226, 318})",4
0.11897907446397113,"frozenset({296, 1265, 4993, 318})",4
0.08643778914049184,"frozenset({296, 1265, 4995, 318})",4
0.08882968819375815,"frozenset({296, 1387, 2028, 318})",4
0.08771251378564573,"frozenset({296, 2762, 1387, 318})",4
0.08636617539638207,"frozenset({296, 1387, 318, 2959})",4
0.10455606640026353,"frozenset({296, 1580, 318, 2028})",4
0.10952606024148155,"frozenset({296, 2762, 1580, 318})",4
0.11131640384422578,"frozenset({296, 1580, 318, 2959})",4
0.09279708961743938,"frozenset({296, 4226, 1580, 318})",4
0.10394018820091952,"frozenset({296, 4993, 1580, 318})",4
0.1015196436500093,"frozenset({296, 1732, 318, 2028})",4
0.08072301236053224,"frozenset({296, 1732, 2502, 318})",4
0.10227874933757286,"frozenset({296, 2762, 1732, 318})",4
0.12916254887638035,"frozenset({296, 1732, 318, 2959})",4
0.08891562468668987,"frozenset({296, 4011, 1732, 318})",4
0.11124479010011601,"frozenset({296, 4226, 1732, 318})",4
0.10510033085549779,"frozenset({296, 4993, 1732, 318})",4
0.0851773872441599,"frozenset({296, 1923, 2028, 318})",4
0.0894025981466363,"frozenset({296, 2762, 1923, 318})",4
0.08880104269611423,"frozenset({296, 1923, 318, 2959})",4
0.11105859436543061,"frozenset({296, 1961, 2028, 318})",4
0.11512625503086553,"frozenset({296, 1961, 2762, 318})",4
0.11726034460533666,"frozenset({296, 1961, 318, 2959})",4
0.10343889199215113,"frozenset({296, 1961, 4226, 318})",4
0.1022071355934631,"frozenset({296, 1961, 4993, 318})",4
0.08691043985161633,"frozenset({296, 1961, 4995, 318})",4
0.08407453558486945,"frozenset({1968, 2762, 296, 318})",4
0.08858620146378493,"frozenset({1968, 296, 318, 2959})",4
0.08327246165084003,"frozenset({296, 2115, 2028, 318})",4
0.09044815881063893,"frozenset({296, 2028, 2502, 318})",4
0.15580286168521462,"frozenset({296, 2762, 2028, 318})",4
0.16594336785115799,"frozenset({296, 2028, 318, 2959})",4
0.08022171615176385,"frozenset({296, 3114, 2028, 318})",4
0.10537246308311492,"frozenset({296, 4011, 2028, 318})",4
0.13947492802818717,"frozenset({296, 4226, 2028, 318})",4
0.1456193872728054,"frozenset({296, 4993, 2028, 318})",4
0.1064323464959395,"frozenset({296, 4995, 2028, 318})",4
0.08980363511365101,"frozenset({296, 8961, 2028, 318})",4
0.08377375785960842,"frozenset({296, 2762, 2115, 318})",4
0.09016170383419986,"frozenset({296, 2115, 318, 2959})",4
0.0859221701829015,"frozenset({296, 4993, 2115, 318})",4
